"","intervention","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","default"
"1","Stay-at-home",-0.054095483259508,-0.0545932944551476,-0.0548456517484688,-0.0545932944551476,-0.054095483259508,-0.0548456517484688,-0.0548456517484688,-0.054095483259508,-0.0538499666940336,-0.0543432488316889,-0.0545932944551476,-0.0548456517484688,-0.054095483259508,-0.0545932944551476,-0.0543432488316889,-0.054095483259508,-0.0545932944551476,-0.0548456517484688,-0.054095483259508,-0.0538499666940336,-0.0545932944551476,-0.054095483259508,-0.0548456517484688,-0.054095483259508,-0.0543432488316889,-0.0543432488316889,-0.0548456517484688,-0.0548456517484688,-0.054095483259508,-0.0538499666940336,-0.054095483259508,-0.054095483259508,-0.0548456517484688,-0.0543432488316889,-0.0548456517484688,-0.0543432488316889,-0.0545932944551476,-0.0538499666940336,-0.0545932944551476,-0.0545932944551476,-0.054095483259508,-0.0538499666940336,-0.0538499666940336,-0.0543432488316889,-0.0538499666940336,-0.054095483259508,-0.0538499666940336,-0.0545932944551476,-0.0548456517484688,-0.0548456517484688,-0.0543432488316889,-0.0548456517484688,-0.0538499666940336,-0.0548456517484688,-0.054095483259508,-0.054095483259508,-0.054095483259508,-0.0545932944551476,-0.0545932944551476,-0.054095483259508,-0.0545932944551476,-0.0545932944551476,-0.054095483259508,-0.0538499666940336,-0.0548456517484688,-0.054095483259508,-0.0548456517484688,-0.0545932944551476,-0.0543432488316889,-0.0543432488316889,-0.0543432488316889,-0.0548456517484688,-0.0543432488316889,-0.054095483259508,-0.0548456517484688,-0.0538499666940336,-0.0538499666940336,-0.054095483259508,-0.0545932944551476,-0.0538499666940336,-0.0538499666940336,-0.0548456517484688,-0.054095483259508,-0.0538499666940336,-0.0538499666940336,-0.0543432488316889,-0.054095483259508,-0.054095483259508,-0.0538499666940336,-0.0543432488316889,-0.054095483259508,-0.054095483259508,-0.0538499666940336,-0.0545932944551476,-0.0545932944551476,-0.054095483259508,-0.0548456517484688,-0.0543432488316889,-0.054095483259508,-0.0543432488316889,-0.0543432488316889
"2","Childcare closure",0.122025131107448,0.121805312608374,0.122023625262564,0.121805312608374,0.122025131107448,0.122023625262564,0.122023625262564,0.122025131107448,0.122764647588748,0.121770180544276,0.121805312608374,0.122023625262564,0.122025131107448,0.121805312608374,0.121770180544276,0.122025131107448,0.121805312608374,0.122023625262564,0.122025131107448,0.122764647588748,0.121805312608374,0.122025131107448,0.122023625262564,0.122025131107448,0.121770180544276,0.121770180544276,0.122023625262564,0.122023625262564,0.122025131107448,0.122764647588748,0.122025131107448,0.122025131107448,0.122023625262564,0.121770180544276,0.122023625262564,0.121770180544276,0.121805312608374,0.122764647588748,0.121805312608374,0.121805312608374,0.122025131107448,0.122764647588748,0.122764647588748,0.121770180544276,0.122764647588748,0.122025131107448,0.122764647588748,0.121805312608374,0.122023625262564,0.122023625262564,0.121770180544276,0.122023625262564,0.122764647588748,0.122023625262564,0.122025131107448,0.122025131107448,0.122025131107448,0.121805312608374,0.121805312608374,0.122025131107448,0.121805312608374,0.121805312608374,0.122025131107448,0.122764647588748,0.122023625262564,0.122025131107448,0.122023625262564,0.121805312608374,0.121770180544276,0.121770180544276,0.121770180544276,0.122023625262564,0.121770180544276,0.122025131107448,0.122023625262564,0.122764647588748,0.122764647588748,0.122025131107448,0.121805312608374,0.122764647588748,0.122764647588748,0.122023625262564,0.122025131107448,0.122764647588748,0.122764647588748,0.121770180544276,0.122025131107448,0.122025131107448,0.122764647588748,0.121770180544276,0.122025131107448,0.122025131107448,0.122764647588748,0.121805312608374,0.121805312608374,0.122025131107448,0.122023625262564,0.121770180544276,0.122025131107448,0.121770180544276,0.121770180544276
"3","Non-essential retail closure",0.0170116832484947,0.0287849570428634,0.162450739108297,0.0164485468816362,0.0170116832484947,0.0158880700482679,0.324901478216595,0.327116307822126,0.0240159947897354,0.0168127618331033,0.326055726063493,0.0278041225844689,0.327116307822126,0.163027863031747,0.0294223332079309,0.0164485468816362,0.0278041225844689,0.327116307822126,0.0240159947897354,0.163027863031747,0.0170116832484947,0.162450739108297,0.327116307822126,0.0235378665663447,0.0168127618331033,0.0222432980675751,0.0278041225844689,0.0170116832484947,0.327199655507542,0.0297704456848657,0.0170116832484947,0.324901478216595,0.326766046864305,0.0158880700482679,0.326766046864305,0.0230279656342907,0.0171542819926682,0.163027863031747,0.0287849570428634,0.0297704456848657,0.327199655507542,0.163599827753771,0.163383023432152,0.0240159947897354,0.0170116832484947,0.0300199934871693,0.0164485468816362,0.324901478216595,0.324901478216595,0.0294223332079309,0.324901478216595,0.163599827753771,0.162450739108297,0.0170116832484947,0.163558153911063,0.0297704456848657,0.0230279656342907,0.0164485468816362,0.0238163565478926,0.0164485468816362,0.0287849570428634,0.0238163565478926,0.0171542819926682,0.0278041225844689,0.0238163565478926,0.0158880700482679,0.163027863031747,0.0235378665663447,0.163383023432152,0.163383023432152,0.0158880700482679,0.326766046864305,0.327116307822126,0.162450739108297,0.0300199934871693,0.327199655507542,0.0297704456848657,0.0287849570428634,0.0300199934871693,0.0240159947897354,0.324901478216595,0.0170116832484947,0.163599827753771,0.0171542819926681,0.0294223332079309,0.327116307822126,0.163558153911063,0.0300199934871693,0.0294223332079309,0.0297704456848657,0.0170116832484947,0.0171542819926681,0.326055726063493,0.326055726063493,0.163558153911063,0.0278041225844689,0.0168127618331033,0.0238163565478925,0.326766046864305,NA,0.0235378665663447
