"","city_eng_name","division_eng_name","date","win7_Rt_estimate","win7_Rt_estimate_std","avg_temp","win7_stay_at_home","win7_school_close","win7_childcare_close","win7_shop_close","win7_restaurant_close","win7_bar_close","win7_entertainment_close","win7_cultural_close","win7_sports_indoor_close","win7_sports_outdoor_close","win7_gathering_inside_10lower","win7_gathering_outside_10lower","win7_gathering_outside_10over","win7_gathering_inside_10over","stay_at_home","school_close","childcare_close","shop_close","restaurant_close","bar_close","entertainment_close","cultural_close","sports_indoor_close","sports_outdoor_close","gathering_inside_10lower","gathering_outside_10lower","gathering_outside_10over","gathering_inside_10over","cv"
"1","Aichi","Aichi","2020-04-01",NA,NA,13.6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA
"2","Aichi","Aichi","2020-04-02",2.75871614428614,0.632892888781971,11.7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.229415733870562
"3","Aichi","Aichi","2020-04-03",4.10305652521179,0.683842754201965,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667
"4","Aichi","Aichi","2020-04-04",3.98518011637855,0.607734270265652,14.4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.152498570332605
"5","Aichi","Aichi","2020-04-05",3.5401951786735,0.521973302313756,10.4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.147441956154897
"6","Aichi","Aichi","2020-04-06",4.37946314465377,0.527225406726829,11.4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.120385853085769
"7","Aichi","Aichi","2020-04-07",4.88175324906778,0.503514402008141,12.7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.103142124625879
"8","Aichi","Aichi","2020-04-08",3.92101362187872,0.406590172026823,14.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.5,0,0,0,0,0,0,0,0,0.103695169473043
"9","Aichi","Aichi","2020-04-09",4.00195550081105,0.366858659276727,13.9,0,1,1,0.142857142857143,0,0.0714285714285714,0,0,0,0,0,0,0,0,0,1,1,1,0,0.5,0,0,0,0,0,0,0,0,0.0916698497028211
"10","Aichi","Aichi","2020-04-10",3.43794025348823,0.302693761207706,11.3,0,1,1,0.285714285714286,0,0.142857142857143,0,0,0,0,0,0,0,0,1,1,1,1,0,0.5,1,1,1,0,1,1,1,1,0.0880450906325625
"11","Aichi","Aichi","2020-04-11",2.66809164120687,0.238641371197502,11.5,0.142857142857143,1,1,0.428571428571429,0,0.214285714285714,0.142857142857143,0.142857142857143,0.142857142857143,0,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,1,1,1,1,0,0.5,1,1,1,0,1,1,1,1,0.0894427190999917
"12","Aichi","Aichi","2020-04-12",2.58958644984657,0.212147188065789,10.7,0.285714285714286,1,1,0.571428571428571,0,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,1,1,1,1,0,0.5,1,1,1,0,1,1,1,1,0.0819231920519041
"13","Aichi","Aichi","2020-04-13",2.1023299201126,0.174588997026626,10.9,0.428571428571429,1,1,0.714285714285714,0,0.357142857142857,0.428571428571429,0.428571428571429,0.428571428571429,0,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,1,1,1,1,0,0.5,1,1,1,0,1,1,1,1,0.0830454798537401
"14","Aichi","Aichi","2020-04-14",1.62623315397417,0.142084650370391,12.3,0.571428571428571,1,1,0.857142857142857,0,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,1,1,1,1,0,0.5,1,1,1,1,1,1,1,1,0.087370405666104
"15","Aichi","Aichi","2020-04-15",1.12003818348902,0.110360641485368,14.3,0.714285714285714,1,1,1,0,0.5,0.714285714285714,0.714285714285714,0.714285714285714,0.142857142857143,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,1,1,1,1,0,0.5,1,1,1,1,1,1,1,1,0.0985329278164291
"16","Aichi","Aichi","2020-04-16",1.10408288645871,0.103863381171691,15.6,0.857142857142857,1,1,1,0,0.5,0.857142857142857,0.857142857142857,0.857142857142857,0.285714285714286,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,0.5,0.5,1,1,1,1,1,1,1,1,0.0940720868383601
"17","Aichi","Aichi","2020-04-17",0.87875752453669,0.089224308262064,14.9,1,1,1,1,0.0714285714285714,0.5,1,1,1,0.428571428571429,1,1,1,1,1,1,1,1,0.5,0.5,1,1,1,1,1,1,1,1,0.101534616513362
"18","Aichi","Aichi","2020-04-18",0.980061951782395,0.0921964730350458,14.4,1,1,1,1,0.142857142857143,0.5,1,1,1,0.571428571428571,1,1,1,1,1,1,1,1,0.5,0.5,1,1,1,1,1,1,1,1,0.0940720868383597
"19","Aichi","Aichi","2020-04-19",0.937569129620802,0.0893937089924986,16.4,1,1,1,1,0.214285714285714,0.5,1,1,1,0.714285714285714,1,1,1,1,1,1,1,1,0.5,0.5,1,1,1,1,1,1,1,1,0.0953462589245592
"20","Aichi","Aichi","2020-04-20",0.66540442994118,0.0753422154440474,14.3,1,1,1,1,0.285714285714286,0.5,1,1,1,0.857142857142857,1,1,1,1,1,1,1,1,0.5,0.5,1,1,1,1,1,1,1,1,0.113227703414459
"21","Aichi","Aichi","2020-04-21",0.809881576963001,0.0835329065433216,14.5,1,1,1,1,0.357142857142857,0.5,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,1,1,1,1,1,1,1,0.103142124625879
"22","Aichi","Aichi","2020-04-22",0.911957428986062,0.0894247831916507,11.2,1,1,1,1,0.428571428571429,0.5,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,1,1,1,1,1,1,1,0.098058067569092
"23","Aichi","Aichi","2020-04-23",1.02675309405684,0.0961642379891245,10.4,1,1,1,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,1,1,1,1,1,1,1,0.0936585811581698
"24","Aichi","Aichi","2020-04-24",1.07607287890234,0.0999108585754621,10.2,1,1,1,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,1,1,1,1,1,1,1,0.0928476690885261
"25","Aichi","Aichi","2020-04-25",0.958843010675213,0.095408445519475,12.5,1,1,1,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,1,1,1,1,1,1,1,0.0995037190209988
"26","Aichi","Aichi","2020-04-26",0.729476629557631,0.0836767081556939,16.1,1,1,1,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,1,1,1,1,1,1,1,0.114707866935281
"27","Aichi","Aichi","2020-04-27",0.644182318078657,0.0786993958638262,15.7,1,1,1,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,1,1,1,1,1,1,1,0.122169444356305
"28","Aichi","Aichi","2020-04-28",0.617719964161141,0.0772149955201426,14.8,1,1,1,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,1,1,1,1,1,1,1,0.125
"29","Aichi","Aichi","2020-04-29",0.540255152367227,0.0728479898842085,16.3,1,1,1,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,1,1,1,1,1,1,1,0.134839972492648
"30","Aichi","Aichi","2020-04-30",0.366311334997824,0.061051889166304,18.7,1,1,1,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,1,1,1,1,1,1,1,0.166666666666667
"31","Aichi","Aichi","2020-05-01",0.310834708345365,0.0577205562833579,20.5,1,1,1,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,1,1,1,1,1,1,1,0.185695338177052
"32","Aichi","Aichi","2020-05-02",0.172316441304688,0.0444919138300522,22.5,1,1,1,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,1,1,1,1,1,1,1,0.258198889747161
"33","Aichi","Aichi","2020-05-03",0.213551270796601,0.0517937909399567,20,1,1,1,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,1,1,1,1,1,1,1,0.242535625036332
"34","Aichi","Aichi","2020-05-04",0.224821852216023,0.0562054630540056,19.5,1,1,1,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,1,1,1,1,1,1,1,0.249999999999999
"35","Aichi","Aichi","2020-05-05",0.305747703493647,0.0701433337762339,23.2,1,1,1,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,1,1,1,1,1,1,1,0.229415733870562
"36","Aichi","Aichi","2020-05-06",0.319379500666013,0.0774609068178234,17.8,1,1,1,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,1,1,1,1,1,1,1,0.242535625036333
"37","Aichi","Aichi","2020-05-07",NA,0.0701304313174758,18.1,1,1,1,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,1,1,1,1,1,1,1,0.316227766016837
