"","city_eng_name","division_eng_name","date","win7_Rt_estimate","win7_Rt_estimate_std","avg_temp","win7_stay_at_home","win7_school_close","win7_childcare_close","win7_shop_close","win7_restaurant_close","win7_bar_close","win7_entertainment_close","win7_cultural_close","win7_sports_indoor_close","win7_sports_outdoor_close","win7_gathering_inside_10lower","win7_gathering_outside_10lower","win7_gathering_outside_10over","win7_gathering_inside_10over","stay_at_home","school_close","childcare_close","shop_close","restaurant_close","bar_close","entertainment_close","cultural_close","sports_indoor_close","sports_outdoor_close","gathering_inside_10lower","gathering_outside_10lower","gathering_outside_10over","gathering_inside_10over","cv"
"60","Aachen","North Rhine-Westphalia","2020-05-15",0.850361254334764,0.132804116053774,12.42,0,0.428571428571429,0.5,0.214285714285714,0.714285714285714,1,0.5,0,1,1,1,1,1,1,0,0,0.5,0,0.5,1,0.5,0,1,1,1,1,1,1,0.156173761888606
"61","Aachen","North Rhine-Westphalia","2020-05-16",0.732308991600713,0.12558995594666,12.42,0,0.285714285714286,0.5,0.142857142857143,0.642857142857143,1,0.5,0,1,1,1,1,1,1,0,0,0.5,0,0.5,1,0.5,0,1,1,1,1,1,1,0.171498585142509
"62","Aachen","North Rhine-Westphalia","2020-05-17",0.641776463265825,0.11917489738022,12.42,0,0.142857142857143,0.5,0.0714285714285714,0.571428571428571,1,0.5,0,1,1,1,1,1,1,0,0,0.5,0,0.5,1,0.5,0,1,1,1,1,1,1,0.185695338177052
"63","Aachen","North Rhine-Westphalia","2020-05-18",0.657770610334923,0.122144935929069,12.42,0,0,0.5,0,0.5,1,0.5,0,1,1,1,1,1,1,0,0,0.5,0,0.5,1,0.5,0,1,1,1,1,1,1,0.185695338177051
"64","Aachen","North Rhine-Westphalia","2020-05-19",0.678408453374454,0.12597728717154,12.42,0,0,0.5,0,0.5,1,0.5,0,1,1,1,1,1,1,0,0,0.5,0,0.5,1,0.5,0,1,1,1,1,1,1,0.185695338177052
"65","Aachen","North Rhine-Westphalia","2020-05-20",0.633919393515218,0.124321821445346,12.42,0,0,0.5,0,0.5,1,0.5,0,1,1,1,1,1,1,0,0,0,0,0.5,1,0.5,0,1,1,1,1,1,1,0.196116135138184
"66","Aachen","North Rhine-Westphalia","2020-05-21",0.512662269272047,0.11463476835916,12.42,0,0,0.428571428571429,0,0.5,1,0.5,0,1,1,1,1,1,1,0,0,0,0,0.5,1,0.5,0,1,1,1,1,1,1,0.223606797749979
"67","Aachen","North Rhine-Westphalia","2020-05-22",0.43360596818134,0.108401492045335,12.42,0,0,0.357142857142857,0,0.5,1,0.5,0,1,1,1,1,1,1,0,0,0,0,0.5,1,0.5,0,1,1,1,1,1,1,0.25
"68","Aachen","North Rhine-Westphalia","2020-05-23",0.345981163008871,0.0998761587988557,12.42,0,0,0.285714285714286,0,0.5,1,0.5,0,1,1,1,1,1,1,0,0,0,0,0.5,1,0.5,0,1,1,1,1,1,1,0.288675134594813
"69","Aachen","North Rhine-Westphalia","2020-05-24",NA,0.098016447734513,12.42,0,0,0.214285714285714,0,0.5,1,0.5,0,1,1,1,1,1,1,0,0,0,0,0.5,1,0.5,0,1,1,1,1,1,1,0.316227766016838
"70","Aachen","North Rhine-Westphalia","2020-05-25",NA,0.106934471352082,12.42,0,0,0.142857142857143,0,0.5,1,0.5,0,1,1,1,1,1,1,0,0,0,0,0.5,1,0.5,0,1,1,1,1,1,1,0.316227766016837
"71","Aachen","North Rhine-Westphalia","2020-05-26",NA,0.124480660974297,12.42,0,0,0.0714285714285714,0,0.5,1,0.5,0,1,1,1,1,1,1,0,0,0,0,0.5,1,0.5,0,1,1,1,1,1,1,0.301511344577764
"72","Aachen","North Rhine-Westphalia","2020-05-27",NA,0.133825637966626,12.42,0,0,0,0,0.5,1,0.5,0,1,1,1,1,1,1,0,0,0,0,0.5,1,0.5,0,1,1,1,1,1,1,0.316227766016837
"73","Aachen","North Rhine-Westphalia","2020-05-28",NA,0.136257081473505,12.42,0,0,0,0,0.5,1,0.5,0,1,1,1,1,1,1,0,0,0,0,0.5,1,0.5,0,1,1,1,1,1,1,0.353553390593273
"74","Aachen","North Rhine-Westphalia","2020-05-29",NA,0.145314595336502,12.42,0,0,0,0,0.5,1,0.5,0,1,1,1,1,1,1,0,0,0,0,0.5,1,0.5,0,1,1,1,1,1,1,0.377964473009227
"75","Aachen","North Rhine-Westphalia","2020-05-30",NA,0.207134312591164,12.42,0,0,0,0,0.5,1,0.5,0,1,1,1,1,1,1,0,0,0,0,0.5,1,0.5,0,0.5,0.5,1,1,1,1,0.301511344577764
"76","Aachen","North Rhine-Westphalia","2020-05-31",NA,0.23489127090855,12.42,0,0,0,0,0.5,1,0.5,0,0.928571428571429,0.928571428571429,1,1,1,1,0,0,0,0,0.5,1,0.5,0,0.5,0.5,1,1,1,1,0.301511344577763
"77","Aachen","North Rhine-Westphalia","2020-06-01",NA,0.264246344506478,17.33,0,0,0,0,0.5,1,0.5,0,0.857142857142857,0.857142857142857,1,1,1,1,0,0,0,0,0.5,1,0.5,0,0.5,0.5,1,1,1,1,0.301511344577764
"78","Aachen","North Rhine-Westphalia","2020-06-02",1.05357222950893,0.304140105158849,17.33,0,0,0,0,0.5,1,0.5,0,0.785714285714286,0.785714285714286,1,1,1,1,0,0,0,0,0.5,1,0.5,0,0.5,0.5,1,1,1,1,0.288675134594814
"79","Aachen","North Rhine-Westphalia","2020-06-03",1.22299040516471,0.33919650886322,17.33,0,0,0,0,0.5,1,0.5,0,0.714285714285714,0.714285714285714,1,1,1,1,0,0,0,0,0.5,1,0.5,0,0.5,0.5,1,1,1,1,0.277350098112616
"80","Aachen","North Rhine-Westphalia","2020-06-04",1.17525977265778,0.339268273055855,17.33,0,0,0,0,0.5,1,0.5,0,0.642857142857143,0.642857142857143,1,1,1,1,0,0,0,0,0.5,1,0.5,0,0.5,0.5,1,1,1,1,0.288675134594814
"81","Aachen","North Rhine-Westphalia","2020-06-05",1.19100376055659,0.343813170881602,17.33,0,0,0,0,0.5,1,0.5,0,0.571428571428571,0.571428571428571,1,1,1,1,0,0,0,0,0.5,1,0.5,0,0.5,0.5,1,1,1,1,0.288675134594813
"82","Aachen","North Rhine-Westphalia","2020-06-06",1.37996551203917,0.368811296543902,17.33,0,0,0,0,0.5,1,0.5,0,0.5,0.5,1,1,1,1,0,0,0,0,0.5,1,0.5,0,0.5,0.5,1,1,1,1,0.267261241912424
"83","Aachen","North Rhine-Westphalia","2020-06-07",NA,0.306518762546025,17.33,0,0,0,0,0.5,1,0.5,0,0.5,0.5,1,1,1,1,0,0,0,0,0.5,1,0.5,0,0.5,0.5,1,1,1,1,0.316227766016838
"84","Aachen","North Rhine-Westphalia","2020-06-08",NA,0.299905469585181,17.33,0,0,0,0,0.5,1,0.5,0,0.5,0.5,1,1,1,1,0,0,0,0,0.5,1,0.5,0,0.5,0.5,1,1,1,1,0.316227766016838
"85","Aachen","North Rhine-Westphalia","2020-06-09",NA,0.293731614548957,17.33,0,0,0,0,0.5,1,0.5,0,0.5,0.5,1,1,1,1,0,0,0,0,0.5,1,0.5,0,0.5,0.5,1,1,1,1,0.316227766016838
"86","Aachen","North Rhine-Westphalia","2020-06-10",NA,0.305185077502508,17.33,0,0,0,0,0.5,1,0.5,0,0.5,0.5,1,1,1,1,0,0,0,0,0.5,1,0.5,0,0.5,0.5,1,1,1,1,0.301511344577764
"87","Aachen","North Rhine-Westphalia","2020-06-11",NA,0.277270762279986,17.33,0,0,0,0,0.5,1,0.5,0,0.5,0.5,1,1,1,1,0,0,0,0,0.5,1,0.5,0,0.5,0.5,1,1,1,1,0.333333333333333
"88","Aachen","North Rhine-Westphalia","2020-06-12",NA,0.264995753569535,17.33,0,0,0,0,0.5,1,0.5,0,0.5,0.5,1,1,1,1,0,0,0,0,0.5,1,0.5,0,0.5,0.5,1,1,1,1,0.353553390593273
"89","Aachen","North Rhine-Westphalia","2020-06-13",NA,0.23393487777396,17.33,0,0,0,0,0.5,1,0.5,0,0.5,0.5,1,1,1,1,0,0,0,0,0.5,1,0.5,0,0.5,0.5,1,1,1,1,0.408248290463863
"90","Aachen","North Rhine-Westphalia","2020-06-14",NA,0.196297977250932,17.33,0,0,0,0,0.5,1,0.5,0,0.5,0.5,1,1,1,1,0,0,0,0,0.5,1,0.5,0,0.5,0.5,1,1,1,1,0.5
"91","Aachen","North Rhine-Westphalia","2020-06-15",NA,0.228610945838703,17.33,0,0,0,0,0.5,1,0.5,0,0.5,0.5,1,1,1,1,0,0,0,0,0.5,1,0.5,0,0.5,0.5,0,0,1,1,0.447213595499958
"92","Aachen","North Rhine-Westphalia","2020-06-16",NA,0.266253551403959,17.33,0,0,0,0,0.5,1,0.5,0,0.5,0.5,0.857142857142857,0.857142857142857,1,1,0,0,0,0,0.5,0,0.5,0,0.5,0.5,0,0,1,1,0.408248290463863
"93","Aachen","North Rhine-Westphalia","2020-06-17",NA,0.334114480359051,17.33,0,0,0,0,0.5,0.857142857142857,0.5,0,0.5,0.5,0.714285714285714,0.714285714285714,1,1,0,0,0,0,0.5,0,0.5,0,0.5,0.5,0,0,1,1,0.353553390593273
"94","Aachen","North Rhine-Westphalia","2020-06-18",NA,0.410801926665254,17.33,0,0,0,0,0.5,0.714285714285714,0.5,0,0.5,0.5,0.571428571428571,0.571428571428571,1,1,0,0,0,0,0.5,0,0.5,0,0.5,0.5,0,0,1,1,0.316227766016838
"95","Aachen","North Rhine-Westphalia","2020-06-19",NA,0.448429283202023,17.33,0,0,0,0,0.5,0.571428571428571,0.5,0,0.5,0.5,0.428571428571429,0.428571428571429,1,1,0,0,0,0,0.5,0,0.5,0,0.5,0.5,0,0,1,1,0.316227766016837
"96","Aachen","North Rhine-Westphalia","2020-06-20",NA,0.474471474140297,17.33,0,0,0,0,0.5,0.428571428571429,0.5,0,0.5,0.5,0.285714285714286,0.285714285714286,1,1,0,0,0,0,0.5,0,0.5,0,0.5,0.5,0,0,1,1,0.316227766016838
"97","Aachen","North Rhine-Westphalia","2020-06-21",NA,0.480186216944448,17.33,0,0,0,0,0.5,0.285714285714286,0.5,0,0.5,0.5,0.142857142857143,0.142857142857143,1,1,0,0,0,0,0.5,0,0.5,0,0.5,0.5,0,0,1,1,0.316227766016837
"98","Aachen","North Rhine-Westphalia","2020-06-22",1.92434212662482,0.533716477621632,17.33,0,0,0,0,0.5,0.142857142857143,0.5,0,0.5,0.5,0,0,1,1,0,0,0,0,0.5,0,0.5,0,0.5,0.5,0,0,1,1,0.277350098112615
"99","Aachen","North Rhine-Westphalia","2020-06-23",1.69532170008406,0.489397219953273,17.33,0,0,0,0,0.5,0,0.5,0,0.5,0.5,0,0,1,1,0,0,0,0,0.5,0,0.5,0,0.5,0.5,0,0,1,1,0.288675134594813
"100","Aachen","North Rhine-Westphalia","2020-06-24",1.86331204639275,0.497991091589307,17.33,0,0,0,0,0.5,0,0.5,0,0.5,0.5,0,0,1,1,0,0,0,0,0.5,0,0.5,0,0.5,0.5,0,0,1,1,0.267261241912424
"101","Aachen","North Rhine-Westphalia","2020-06-25",1.73820957940823,0.464556050896716,17.33,0,0,0,0,0.5,0,0.5,0,0.5,0.5,0,0,1,1,0,0,0,0,0.5,0,0.5,0,0.5,0.5,0,0,1,1,0.267261241912424
"102","Aachen","North Rhine-Westphalia","2020-06-26",NA,0.382481105005421,17.33,0,0,0,0,0.5,0,0.5,0,0.5,0.5,0,0,1,1,0,0,0,0,0.5,0,0.5,0,0.5,0.5,0,0,1,1,0.301511344577765
"103","Aachen","North Rhine-Westphalia","2020-06-27",NA,0.338461328860014,17.33,0,0,0,0,0.5,0,0.5,0,0.5,0.5,0,0,1,1,0,0,0,0,0.5,0,0.5,0,0.5,0.5,0,0,1,1,0.31622776601684
