"","city_eng_name","division_eng_name","date","win7_Rt_estimate","win7_Rt_estimate_std","avg_temp","win7_stay_at_home","win7_school_close","win7_childcare_close","win7_shop_close","win7_restaurant_close","win7_bar_close","win7_entertainment_close","win7_cultural_close","win7_sports_indoor_close","win7_sports_outdoor_close","win7_gathering_inside","win7_gathering_outside","stay_at_home","school_close","childcare_close","shop_close","restaurant_close","bar_close","entertainment_close","cultural_close","sports_indoor_close","sports_outdoor_close","gathering_inside","gathering_outside","cv"
"1","清州市","Chungcheongbuk-do","2020-01-27",NA,NA,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2","清州市","Chungcheongbuk-do","2020-01-28",NA,5,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3","清州市","Chungcheongbuk-do","2020-01-29",NA,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"4","清州市","Chungcheongbuk-do","2020-01-30",NA,5,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5","清州市","Chungcheongbuk-do","2020-01-31",NA,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6","清州市","Chungcheongbuk-do","2020-02-01",NA,5,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"7","清州市","Chungcheongbuk-do","2020-02-02",NA,5,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"8","清州市","Chungcheongbuk-do","2020-02-03",NA,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"9","清州市","Chungcheongbuk-do","2020-02-04",NA,5,-1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"10","清州市","Chungcheongbuk-do","2020-02-05",NA,5,-6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"11","清州市","Chungcheongbuk-do","2020-02-06",NA,5,-6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"12","清州市","Chungcheongbuk-do","2020-02-07",NA,5,-3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"13","清州市","Chungcheongbuk-do","2020-02-08",NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"14","清州市","Chungcheongbuk-do","2020-02-09",NA,5,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"15","清州市","Chungcheongbuk-do","2020-02-10",NA,5,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16","清州市","Chungcheongbuk-do","2020-02-11",NA,5,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"17","清州市","Chungcheongbuk-do","2020-02-12",NA,5,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"18","清州市","Chungcheongbuk-do","2020-02-13",NA,5,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"19","清州市","Chungcheongbuk-do","2020-02-14",NA,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"20","清州市","Chungcheongbuk-do","2020-02-15",NA,5,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"21","清州市","Chungcheongbuk-do","2020-02-16",NA,5,0.1,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"22","清州市","Chungcheongbuk-do","2020-02-17",NA,5,-4.6,0,0.285714285714286,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"23","清州市","Chungcheongbuk-do","2020-02-18",NA,5,-4.2,0,0.428571428571429,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"24","清州市","Chungcheongbuk-do","2020-02-19",NA,5,-0.6,0,0.571428571428571,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"25","清州市","Chungcheongbuk-do","2020-02-20",NA,5,2.5,0,0.714285714285714,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"26","清州市","Chungcheongbuk-do","2020-02-21",NA,7.07106781186548,4.8,0,0.857142857142857,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.707106781186548
"27","清州市","Chungcheongbuk-do","2020-02-22",NA,9.93709425558603,4.8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.499999999999999
"28","清州市","Chungcheongbuk-do","2020-02-23",NA,8.93585227945894,1.3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.499999999999999
"29","清州市","Chungcheongbuk-do","2020-02-24",NA,6.12508328530327,4.7,0,1,0.142857142857143,0,0,0,0,0.142857142857143,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.500000000000002
"30","清州市","Chungcheongbuk-do","2020-02-25",NA,4.40861284614502,6.1,0,1,0.285714285714286,0,0,0,0,0.285714285714286,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.408248290463862
"31","清州市","Chungcheongbuk-do","2020-02-26",NA,2.74332845704969,6.4,0,1,0.428571428571429,0,0,0,0,0.428571428571429,0,0,0,0,0,1,1,0,0,0,0.5,1,0,0,0,0,0.408248290463863
"32","清州市","Chungcheongbuk-do","2020-02-27",NA,2.27427202565684,5.5,0,1,0.571428571428571,0,0,0,0.0714285714285714,0.571428571428571,0,0,0,0,0,1,1,0,0,1,0.5,1,0,0,0,0,0.333333333333333
"33","清州市","Chungcheongbuk-do","2020-02-28",NA,1.72440278714249,2.9,0,1,0.714285714285714,0,0,0.142857142857143,0.142857142857143,0.714285714285714,0,0,0,0,0,1,1,0,0,1,0.5,1,0,0,0,0,0.316227766016837
"34","清州市","Chungcheongbuk-do","2020-02-29",NA,1.28948630435147,6.2,0,1,0.857142857142857,0,0,0.285714285714286,0.214285714285714,0.857142857142857,0,0,0,0,1,1,1,1,1,1,0.5,1,1,1,0,0,0.316227766016838
"35","清州市","Chungcheongbuk-do","2020-03-01",NA,0.934274370391586,5.9,0.142857142857143,1,1,0.142857142857143,0.142857142857143,0.428571428571429,0.285714285714286,1,0.142857142857143,0.142857142857143,0,0,1,1,1,1,1,1,0.5,1,1,1,0,0,0.333333333333333
"36","清州市","Chungcheongbuk-do","2020-03-02",NA,0.734317693519087,4.2,0.285714285714286,1,1,0.285714285714286,0.285714285714286,0.571428571428571,0.357142857142857,1,0.285714285714286,0.285714285714286,0,0,1,1,1,1,1,1,0.5,1,1,1,0,0,0.333333333333334
"37","清州市","Chungcheongbuk-do","2020-03-03",NA,0.602435701079403,6,0.428571428571429,1,1,0.428571428571429,0.428571428571429,0.714285714285714,0.428571428571429,1,0.428571428571429,0.428571428571429,0,0,1,1,1,1,1,1,0.5,1,1,1,0,0,0.333333333333333
"38","清州市","Chungcheongbuk-do","2020-03-04",NA,0.45709901401402,2.5,0.571428571428571,1,1,0.571428571428571,0.571428571428571,0.857142857142857,0.5,1,0.571428571428571,0.571428571428571,0,0,1,1,1,1,1,1,0.5,1,1,1,0,0,0.377964473009226
"39","清州市","Chungcheongbuk-do","2020-03-05",NA,0.438330374680782,1,0.714285714285714,1,1,0.714285714285714,0.714285714285714,1,0.5,1,0.714285714285714,0.714285714285714,0,0,1,1,1,1,1,1,0.5,1,1,1,0,0,0.353553390593275
"40","清州市","Chungcheongbuk-do","2020-03-06",NA,0.40809536463343,2,0.857142857142857,1,1,0.857142857142857,0.857142857142857,1,0.5,1,0.857142857142857,0.857142857142857,0,0,1,1,1,1,1,1,0.5,1,1,1,0,0,0.353553390593274
"41","清州市","Chungcheongbuk-do","2020-03-07",1.66479467680291,0.480584827398808,4.4,1,1,1,1,1,1,0.5,1,1,1,0,0,1,1,1,1,1,1,0.5,1,1,1,0,0,0.288675134594813
"42","清州市","Chungcheongbuk-do","2020-03-08",2.04300558597187,0.527501774045185,6.9,1,1,1,1,1,1,0.5,1,1,1,0,0,1,1,1,1,1,1,0.5,1,1,1,0,0,0.258198889747161
"43","清州市","Chungcheongbuk-do","2020-03-09",2.00908274983836,0.518742935418437,8.9,1,1,1,1,1,1,0.5,1,1,1,0,0,1,1,1,1,1,1,0.5,1,1,1,0,0,0.258198889747161
"44","清州市","Chungcheongbuk-do","2020-03-10",1.93025496974935,0.498389690118223,6.6,1,1,1,1,1,1,0.5,1,1,1,0,0,1,1,1,1,1,1,0.5,1,1,1,0,0,0.258198889747161
"45","清州市","Chungcheongbuk-do","2020-03-11",2.03625650234174,0.493864743529752,3.3,1,1,1,1,1,1,0.5,1,1,1,0,0,1,1,1,1,1,1,0.5,1,1,1,0,0,0.242535625036333
"46","清州市","Chungcheongbuk-do","2020-03-12",1.85973810362965,0.451052743367701,4.9,1,1,1,1,1,1,0.5,1,1,1,0,0,1,1,1,1,1,1,0.5,1,1,1,0,0,0.242535625036333
"47","清州市","Chungcheongbuk-do","2020-03-13",1.59026276698608,0.39756569174652,5.7,1,1,1,1,1,1,0.5,1,1,1,0,0,1,1,1,1,1,1,0.5,1,1,1,0,0,0.25
"48","清州市","Chungcheongbuk-do","2020-03-14",1.2674673835991,0.338744907024185,4,1,1,1,1,1,1,0.5,1,1,1,0,0,1,1,1,1,1,1,0.5,1,1,1,0,0,0.267261241912423
"49","清州市","Chungcheongbuk-do","2020-03-15",1.00001922270489,0.288680683711735,4.1,1,1,1,1,1,1,0.5,1,1,1,0,0,1,1,1,1,1,1,0.5,1,1,1,0,0,0.288675134594814
"50","清州市","Chungcheongbuk-do","2020-03-16",NA,0.221077691238032,3.1,1,1,1,1,1,1,0.5,1,1,1,0,0,1,1,1,1,1,1,0.5,1,1,1,0,0,0.353553390593273
"51","清州市","Chungcheongbuk-do","2020-03-17",NA,0.198959516605468,4.4,1,1,1,1,1,1,0.5,1,1,1,0,0,1,1,1,1,1,1,0.5,1,1,1,0,0,0.377964473009227
"52","清州市","Chungcheongbuk-do","2020-03-18",NA,0.211123937890044,7.7,1,1,1,1,1,1,0.5,1,1,1,0,0,1,1,1,1,1,1,0.5,1,1,1,0,0,0.353553390593273
"53","清州市","Chungcheongbuk-do","2020-03-19",NA,0.202897511509873,8.4,1,1,1,1,1,1,0.5,1,1,1,0,0,1,1,1,1,1,1,0.5,1,1,1,0,0,0.377964473009227
"54","清州市","Chungcheongbuk-do","2020-03-20",NA,0.214624033032768,7.9,1,1,1,1,1,1,0.5,1,1,1,0,0,1,1,1,1,1,1,0.5,1,1,1,0,0,0.377964473009227
"55","清州市","Chungcheongbuk-do","2020-03-21",NA,0.247424012582038,12.5,1,1,1,1,1,1,0.5,1,1,1,0,0,1,1,1,1,1,1,0.5,1,1,1,0,0,0.353553390593274
"56","清州市","Chungcheongbuk-do","2020-03-22",NA,0.269686253984878,12.2,1,1,1,1,1,1,0.5,1,1,1,0,0,1,1,1,1,1,1,0.5,1,1,1,0,0,0.353553390593274
"57","清州市","Chungcheongbuk-do","2020-03-23",NA,0.275298407777668,9.2,1,1,1,1,1,1,0.5,1,1,1,0,0,1,1,1,1,1,1,0.5,1,1,1,0,0,0.377964473009227
"58","清州市","Chungcheongbuk-do","2020-03-24",NA,0.318467460251562,9.1,1,1,1,1,1,1,0.5,1,1,1,0,0,1,1,1,1,1,1,0.5,1,1,1,0,0,0.353553390593274
"59","清州市","Chungcheongbuk-do","2020-03-25",NA,0.340425743546545,11.6,1,1,1,1,1,1,0.5,1,1,1,0,0,1,1,1,1,1,1,0.5,1,1,1,0,0,0.353553390593274
"60","清州市","Chungcheongbuk-do","2020-03-26",NA,0.35941992567366,14,1,1,1,1,1,1,0.5,1,1,1,0,0,1,1,1,1,1,1,0.5,1,1,1,0,0,0.353553390593274
"61","清州市","Chungcheongbuk-do","2020-03-27",NA,0.396945032130156,11.4,1,1,1,1,1,1,0.5,1,1,1,0,0,1,1,1,1,1,1,0.5,1,1,1,0,0,0.333333333333333
"62","清州市","Chungcheongbuk-do","2020-03-28",NA,0.407748223132844,6.6,1,1,1,1,1,1,0.5,1,1,1,0,0,1,1,1,1,1,1,0.5,1,1,1,0,0,0.333333333333334
"63","清州市","Chungcheongbuk-do","2020-03-29",NA,0.389615317718332,7.6,1,1,1,1,1,1,0.5,1,1,1,0,0,1,1,1,1,1,1,0.5,1,1,1,0,0,0.353553390593275
"64","清州市","Chungcheongbuk-do","2020-03-30",NA,0.435581005991026,10.4,1,1,1,1,1,1,0.5,1,1,1,0,0,1,1,1,1,1,1,0.5,1,1,1,0,0,0.316227766016838
"65","清州市","Chungcheongbuk-do","2020-03-31",NA,0.386371773095183,10.8,1,1,1,1,1,1,0.5,1,1,1,0,0,1,1,1,1,1,1,0.5,1,1,1,0,0,0.353553390593276
"66","清州市","Chungcheongbuk-do","2020-04-01",NA,0.35672323321818,10.6,1,1,1,1,1,1,0.5,1,1,1,0,0,1,1,1,1,1,1,0.5,1,1,1,0,0,0.377964473009227
"67","清州市","Chungcheongbuk-do","2020-04-02",NA,0.351222328371073,8.3,1,1,1,1,1,1,0.5,1,1,1,0,0,1,1,1,1,1,1,0.5,1,1,1,0,0,0.377964473009227
"68","清州市","Chungcheongbuk-do","2020-04-03",NA,0.34820426503502,8.5,1,1,1,1,1,1,0.5,1,1,1,0,0,1,1,1,1,1,1,0.5,1,1,1,0,0,0.377964473009227
"69","清州市","Chungcheongbuk-do","2020-04-04",NA,0.295578916174913,7.5,1,1,1,1,1,1,0.5,1,1,1,0,0,1,1,1,1,1,1,0.5,1,1,1,0,0,0.447213595499958
"70","清州市","Chungcheongbuk-do","2020-04-05",NA,0.300579314319164,5.7,1,1,1,1,1,1,0.5,1,1,1,0,0,1,1,0,1,1,1,0.5,1,1,1,0,0,0.447213595499957
"71","清州市","Chungcheongbuk-do","2020-04-06",NA,0.309644780248353,8.4,1,1,0.857142857142857,1,1,1,0.5,1,1,1,0,0,1,1,0,1,1,1,0.5,1,1,1,0,0,0.447213595499958
"72","清州市","Chungcheongbuk-do","2020-04-07",NA,0.204946444715741,10.7,1,1,0.714285714285714,1,1,1,0.5,1,1,1,0,0,1,1,0,1,1,1,0.5,1,1,1,0,0,0.707106781186547
"73","清州市","Chungcheongbuk-do","2020-04-08",NA,0.217504921666511,8.3,1,1,0.571428571428571,1,1,1,0.5,1,1,1,0,0,1,1,0,1,1,1,0.5,1,1,1,0,0,0.707106781186549
"74","清州市","Chungcheongbuk-do","2020-04-09",NA,0.234777155494079,8.2,1,1,0.428571428571429,1,1,1,0.5,1,1,1,0,0,1,1,0,1,1,1,0.5,1,1,1,0,0,0.707106781186547
"75","清州市","Chungcheongbuk-do","2020-04-10",NA,0.260085569876846,10.1,1,1,0.285714285714286,1,1,1,0.5,1,1,1,0,0,1,1,0,1,1,1,0.5,1,1,1,0,0,0.707106781186547
"76","清州市","Chungcheongbuk-do","2020-04-11",NA,0.209386961615132,9.3,1,1,0.142857142857143,1,1,1,0.5,1,1,1,0,0,1,1,0,1,1,1,0.5,1,1,1,0,0,1
"77","清州市","Chungcheongbuk-do","2020-04-12",NA,0.243782445307752,8.4,1,1,0,1,1,1,0.5,1,1,1,0,0,1,1,0,1,1,1,0.5,1,1,1,0,0,1
"78","清州市","Chungcheongbuk-do","2020-04-13",NA,0.289330844269428,9.4,1,1,0,1,1,1,0.5,1,1,1,0,0,1,1,0,1,1,1,0.5,1,1,1,0,0,1
"79","清州市","Chungcheongbuk-do","2020-04-14",NA,0.350840686846626,11.2,1,1,0,1,1,1,0.5,1,1,1,0,0,1,1,0,1,1,1,0.5,1,1,1,0,0,1
"80","清州市","Chungcheongbuk-do","2020-04-15",NA,0.434865115299021,11.7,1,1,0,1,1,1,0.5,1,1,1,0,0,1,1,0,1,1,1,0.5,1,1,1,0,0,1
"81","清州市","Chungcheongbuk-do","2020-04-16",NA,0.549500067376996,14.9,1,1,0,1,1,1,0.5,1,1,1,0,0,1,1,0,1,1,1,0.5,1,1,1,0,0,1
"82","清州市","Chungcheongbuk-do","2020-04-17",NA,0.704471352316404,12.1,1,1,0,1,1,1,0.5,1,1,1,0,0,1,1,0,1,1,1,0.5,1,1,1,0,0,1
"83","清州市","Chungcheongbuk-do","2020-04-18",NA,0.910636841785839,12.6,1,1,0,1,1,1,0.5,1,1,1,0,0,1,1,0,1,1,1,0.5,1,1,1,0,0,1
"84","清州市","Chungcheongbuk-do","2020-04-19",NA,1.17832001589918,10.9,1,1,0,1,1,1,0.5,1,1,1,0,0,1,1,0,1,1,1,0.5,1,1,1,0,0,1
"85","清州市","Chungcheongbuk-do","2020-04-20",NA,1.5140325672918,10.1,1,1,0,1,1,1,0.5,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1
"86","清州市","Chungcheongbuk-do","2020-04-21",NA,1.91583287343532,7.2,1,1,0,0.857142857142857,0.857142857142857,1,0.571428571428571,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1
"87","清州市","Chungcheongbuk-do","2020-04-22",NA,2.36907244469409,6.2,1,1,0,0.714285714285714,0.714285714285714,1,0.642857142857143,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1
"88","清州市","Chungcheongbuk-do","2020-04-23",NA,2.8457596392847,7.4,1,1,0,0.571428571428571,0.571428571428571,1,0.714285714285714,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1
"89","清州市","Chungcheongbuk-do","2020-04-24",NA,3.31004594075279,9.8,1,1,0,0.428571428571429,0.428571428571429,1,0.785714285714286,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1
"90","清州市","Chungcheongbuk-do","2020-04-25",NA,3.72835081587416,15.1,1,1,0,0.285714285714286,0.285714285714286,1,0.857142857142857,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1
"91","清州市","Chungcheongbuk-do","2020-04-26",NA,4.07858957968423,11.1,1,1,0,0.142857142857143,0.142857142857143,1,0.928571428571429,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1
"92","清州市","Chungcheongbuk-do","2020-04-27",NA,4.35356444871007,10.8,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1
"93","清州市","Chungcheongbuk-do","2020-04-28",NA,4.55825217638209,12,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1
"94","清州市","Chungcheongbuk-do","2020-04-29",NA,4.70433317243811,14.3,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1
"95","清州市","Chungcheongbuk-do","2020-04-30",NA,4.80527406038,16,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1
"96","清州市","Chungcheongbuk-do","2020-05-01",NA,4.87334630098505,21.5,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1
"97","清州市","Chungcheongbuk-do","2020-05-02",NA,4.91842223199935,21,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1
"98","清州市","Chungcheongbuk-do","2020-05-03",NA,4.94786192474475,17.9,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1
"99","清州市","Chungcheongbuk-do","2020-05-04",NA,4.96688714678225,19.6,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1
"100","清州市","Chungcheongbuk-do","2020-05-05",NA,4.97908048241229,15.5,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1
"101","清州市","Chungcheongbuk-do","2020-05-06",NA,4.98684314620335,18.4,1,1,0,0,0,1,1,1,1,1,0,0,0.5,1,0,0,0,1,1,1,1,1,1,1,1
"102","清州市","Chungcheongbuk-do","2020-05-07",NA,7.05941156392344,18.3,0.928571428571429,1,0,0,0,1,1,1,1,1,0.142857142857143,0.142857142857143,0.5,1,0,0,0,1,1,1,1,1,1,1,0.707106781186547
"103","清州市","Chungcheongbuk-do","2020-05-08",NA,8.59697580267494,18.2,0.857142857142857,1,0,0,0,1,1,1,1,1,0.285714285714286,0.285714285714286,0.5,1,0,0,0,1,1,1,1,1,1,1,0.577350269189627
"104","清州市","Chungcheongbuk-do","2020-05-09",NA,7.77822072043258,16.1,0.785714285714286,1,0,0,0,1,1,1,1,1,0.428571428571429,0.428571428571429,0.5,1,0,0,0,1,1,1,1,1,1,1,0.577350269189627
"105","清州市","Chungcheongbuk-do","2020-05-10",NA,7.32367828546488,14.5,0.714285714285714,1,0,0,0,1,1,1,1,1,0.571428571428571,0.571428571428571,0.5,1,0,0,0,1,1,1,1,1,1,1,0.447213595499957
"106","清州市","Chungcheongbuk-do","2020-05-11",NA,5.96412035794828,17.7,0.642857142857143,1,0,0,0,1,1,1,1,1,0.714285714285714,0.714285714285714,0.5,1,0,0,0,1,1,1,1,1,1,1,0.353553390593273
"107","清州市","Chungcheongbuk-do","2020-05-12",NA,3.77600290654333,15.6,0.571428571428571,1,0,0,0,1,1,1,1,1,0.857142857142857,0.857142857142857,0.5,1,0,0,0,1,1,1,1,1,1,1,0.353553390593274
"108","清州市","Chungcheongbuk-do","2020-05-13",NA,2.37012128104424,15,0.5,1,0,0,0,1,1,1,1,1,1,1,0.5,1,0,0,0,1,1,1,1,1,1,1,0.353553390593275
"109","清州市","Chungcheongbuk-do","2020-05-14",NA,1.79979103049988,18.5,0.5,1,0,0,0,1,1,1,1,1,1,1,0.5,1,0,0,0,1,1,1,1,1,1,1,0.301511344577764
"110","清州市","Chungcheongbuk-do","2020-05-15",NA,1.19793404361076,16.1,0.5,1,0,0,0,1,1,1,1,1,1,1,0.5,1,0,0,0,1,1,1,1,1,1,1,0.316227766016839
"111","清州市","Chungcheongbuk-do","2020-05-16",NA,0.894660569785851,18.3,0.5,1,0,0,0,1,1,1,1,1,1,1,0.5,1,0,0,0,1,1,1,1,1,1,1,0.316227766016838
"112","清州市","Chungcheongbuk-do","2020-05-17",NA,0.703546995389281,21.3,0.5,1,0,0,0,1,1,1,1,1,1,1,0.5,1,0,0,0,1,1,1,1,1,1,1,0.316227766016838
"113","清州市","Chungcheongbuk-do","2020-05-18",NA,0.609899960336814,20.3,0.5,1,0,0,0,1,1,1,1,1,1,1,0.5,1,0,0,0,1,1,1,1,1,1,1,0.301511344577764
"114","清州市","Chungcheongbuk-do","2020-05-19",NA,0.449522233928577,12.3,0.5,1,0,0,0,1,1,1,1,1,1,1,0.5,1,0,0,0,1,1,1,1,1,1,1,0.353553390593274
"115","清州市","Chungcheongbuk-do","2020-05-20",NA,0.402279578626208,11.8,0.5,1,0,0,0,1,1,1,1,1,1,1,0.5,1,0,0,0,1,1,1,1,1,1,1,0.353553390593272
"116","清州市","Chungcheongbuk-do","2020-05-21",NA,0.371373567337574,15.9,0.5,1,0,0,0,1,1,1,1,1,1,1,0.5,1,0,0,0,1,1,1,1,1,1,1,0.353553390593274
"117","清州市","Chungcheongbuk-do","2020-05-22",NA,0.280094470291294,18.4,0.5,1,0,0,0,1,1,1,1,1,1,1,0.5,1,0,0,0,1,1,1,1,1,1,1,0.447213595499958
"118","清州市","Chungcheongbuk-do","2020-05-23",NA,0.274890025959856,20,0.5,1,0,0,0,1,1,1,1,1,1,1,0.5,1,0,0,0,1,1,1,1,1,1,1,0.447213595499959
"119","清州市","Chungcheongbuk-do","2020-05-24",NA,0.247760345927081,19.2,0.5,1,0,0,0,1,1,1,1,1,1,1,0.5,1,0,0,0,1,1,1,1,1,1,1,0.499999999999999
"120","清州市","Chungcheongbuk-do","2020-05-25",NA,0.256809381578514,15.6,0.5,1,0,0,0,1,1,1,1,1,1,1,0.5,1,0,0,0,1,1,1,1,1,1,1,0.499999999999999
"121","清州市","Chungcheongbuk-do","2020-05-26",NA,0.193195876612984,18.1,0.5,1,0,0,0,1,1,1,1,1,1,1,0.5,1,0,0,0,1,1,1,1,1,1,1,0.707106781186548
"122","清州市","Chungcheongbuk-do","2020-05-27",NA,0.210143554217222,17.9,0.5,1,0,0,0,1,1,1,1,1,1,1,0.5,1,0,0,0,1,1,1,1,1,1,1,0.707106781186548
"123","清州市","Chungcheongbuk-do","2020-05-28",NA,0.23337379108184,17.5,0.5,1,0,0,0,1,1,1,1,1,1,1,0.5,1,0,0,0,1,1,1,1,1,1,1,0.707106781186548
"124","清州市","Chungcheongbuk-do","2020-05-29",NA,0.265316231434615,19.8,0.5,1,0,0,0,1,1,1,1,1,1,1,0.5,1,0,0,0,1,1,1,1,1,1,1,0.707106781186546
"125","清州市","Chungcheongbuk-do","2020-05-30",NA,0.30826438653208,21.4,0.5,1,0,0,0,1,1,1,1,1,1,1,0.5,1,0,0,0,1,1,1,1,1,1,1,0.707106781186548
"126","清州市","Chungcheongbuk-do","2020-05-31",NA,0.363857736708391,21.6,0.5,1,0,0,0,1,1,1,1,1,1,1,0.5,1,0,0,0,1,1,1,1,1,1,1,0.707106781186548
"127","清州市","Chungcheongbuk-do","2020-06-01",NA,0.432791264123423,NA,0.5,1,0,0,0,1,1,1,1,1,1,1,0.5,1,0,0,0,1,1,1,1,1,1,1,0.707106781186548
"128","清州市","Chungcheongbuk-do","2020-06-02",NA,0.514272811232871,NA,0.5,1,0,0,0,1,1,1,1,1,1,1,0.5,1,0,0,0,1,1,1,1,1,1,1,0.707106781186548
"129","清州市","Chungcheongbuk-do","2020-06-03",NA,0.42814802768133,NA,0.5,1,0,0,0,1,1,1,1,1,1,1,0.5,1,0,0,0,1,1,1,1,1,1,1,1
"130","清州市","Chungcheongbuk-do","2020-06-04",NA,0.496390161052564,NA,0.5,1,0,0,0,1,1,1,1,1,1,1,0.5,1,0,0,0,1,1,1,1,1,1,1,1
"131","清州市","Chungcheongbuk-do","2020-06-05",NA,0.5698683958233,NA,0.5,1,0,0,0,1,1,1,1,1,1,1,0.5,1,0,0,0,1,1,1,1,1,1,1,1
"132","清州市","Chungcheongbuk-do","2020-06-06",NA,0.659290981933305,NA,0.5,1,0,0,0,1,1,1,1,1,1,1,0.5,1,0,0,0,1,1,1,1,1,1,1,1
"133","清州市","Chungcheongbuk-do","2020-06-07",NA,1.09849111549097,NA,0.5,1,0,0,0,1,1,1,1,1,1,1,0.5,1,0,0,0,1,1,1,1,1,1,1,0.707106781186552
"134","清州市","Chungcheongbuk-do","2020-06-08",NA,1.3179878815108,NA,0.5,1,0,0,0,1,1,1,1,1,1,1,0.5,1,0,0,0,0,1,1,1,1,1,1,0.707106781186546
"135","清州市","Chungcheongbuk-do","2020-06-09",NA,1.57127651717361,NA,0.5,1,0,0,0,0.857142857142857,1,1,1,1,1,1,0.5,1,0,0,0,0,0,1,1,1,1,1,0.707106781186548
"136","清州市","Chungcheongbuk-do","2020-06-10",NA,1.7710216585182,NA,0.5,1,0,0,0,0.714285714285714,0.857142857142857,1,1,1,1,1,0.5,1,0,0,0,0,0,1,1,1,1,1,0.707106781186548
